gene_id	mean_nucA_count	mean_nucC_count	mean_nucG_count	mean_nucT_count	mean_nucN_count	mean_nucO_count	mean_gene_length	mean_gc_content
ENSFDAG00000011433	294.0	346.0	477.0	263.0	0.0	0.0	1380.0	0.596376811594
ENSFDAG00000016926	195.333333333	254.666666667	302.0	180.666666667	0.0	0.0	932.666666667	0.596854896355
ENSFDAG00000009177	711.0	763.0	802.0	618.5	0.0	0.0	2894.5	0.54068060114
ENSFDAG00000016860	181.0	292.0	263.0	193.0	0.0	0.0	929.0	0.597416576964
ENSFDAG00000004458	38.0	43.0	31.0	22.0	0.0	0.0	134.0	0.55223880597
ENSFDAG00000004450	35.0	41.0	26.0	21.0	0.0	0.0	123.0	0.544715447154
ENSFDAG00000003234	316.0	198.0	262.0	220.0	0.0	0.0	996.0	0.461847389558
ENSFDAG00000004714	310.0	202.0	265.0	219.0	0.0	0.0	996.0	0.468875502008
ENSFDAG00000016439	402.0	251.0	351.0	274.0	0.0	0.0	1278.0	0.471048513302
ENSFDAG00000004488	223.0	245.0	178.0	314.0	0.0	0.0	960.0	0.440625
ENSFDAG00000003970	313.0	187.0	253.0	222.0	0.0	0.0	975.0	0.451282051282
ENSFDAG00000033526	97.0	70.5	85.5	110.5	0.0	0.0	363.5	0.429160935351
ENSFDAG00000033528	766.0	541.0	551.0	925.0	0.0	0.0	2783.0	0.392382321236
ENSFDAG00000006098	693.0	401.0	468.0	683.0	0.0	0.0	2245.0	0.387082405345
ENSFDAG00000010087	966.0	636.0	732.0	830.0	0.0	0.0	3164.0	0.432364096081
ENSFDAG00000021977	97.0	56.0	46.0	89.0	0.0	0.0	288.0	0.354166666667
ENSFDAG00000019743	563.0	487.0	452.0	811.0	0.0	0.0	2313.0	0.405966277562
ENSFDAG00000023652	517.0	498.0	501.0	563.0	91.0	0.0	2170.0	0.460368663594
ENSFDAG00000005608	1256.0	649.0	701.0	1102.0	0.0	0.0	3708.0	0.364077669903
ENSFDAG00000023653	241.0	181.0	195.0	158.0	0.0	0.0	775.0	0.485161290323
ENSFDAG00000023654	325.0	396.0	337.0	278.0	0.0	0.0	1336.0	0.548652694611
ENSFDAG00000020619	625.0	323.0	373.0	425.0	0.0	0.0	1746.0	0.398625429553
ENSFDAG00000002983	68.0	95.0	79.0	74.0	0.0	0.0	316.0	0.550632911392
ENSFDAG00000006590	315.0	241.0	296.0	190.0	0.0	0.0	1042.0	0.515355086372
ENSFDAG00000006234	1013.0	725.0	831.0	968.0	0.0	0.0	3537.0	0.439920836867
ENSFDAG00000006145	372.0	383.0	318.0	446.0	0.0	0.0	1519.0	0.461487820935
ENSFDAG00000000798	208.0	258.0	176.0	288.0	0.0	0.0	930.0	0.466666666667
ENSFDAG00000003324	284.0	194.0	274.0	196.0	0.0	0.0	948.0	0.493670886076
ENSFDAG00000020399	416.5	251.0	346.0	305.0	0.0	0.0	1318.5	0.452787258248
ENSFDAG00000002361	32.0	24.0	31.0	26.0	0.0	0.0	113.0	0.486725663717
ENSFDAG00000001650	210.0	258.0	172.0	290.0	0.0	0.0	930.0	0.462365591398
ENSFDAG00000009849	355.0	224.0	292.0	242.0	0.0	0.0	1113.0	0.463611859838
ENSFDAG00000005278	34.0	26.0	33.0	27.0	0.0	0.0	120.0	0.491666666667
ENSFDAG00000025367	313.0	193.0	186.0	295.0	0.0	0.0	987.0	0.38399189463
ENSFDAG00000025369	1145.0	853.0	909.0	1198.0	0.0	0.0	4105.0	0.429232643118
ENSFDAG00000002314	173.0	233.0	222.0	287.0	0.0	0.0	915.0	0.497267759563
ENSFDAG00000014685	350.0	361.0	311.0	292.0	0.0	0.0	1314.0	0.511415525114
ENSFDAG00000023574	323.5	211.0	214.0	368.5	0.0	0.0	1117.0	0.38048343778
ENSFDAG00000006123	1366.0	1065.0	965.0	1590.0	0.0	0.0	4986.0	0.407139991978
ENSFDAG00000023575	435.0	310.0	311.0	538.0	0.0	0.0	1594.0	0.389585947302
ENSFDAG00000019727	62.0	68.0	88.0	49.0	0.0	0.0	267.0	0.584269662921
ENSFDAG00000011742	693.0	957.0	1097.0	733.0	0.0	0.0	3480.0	0.590229885057
ENSFDAG00000007329	600.0	420.0	462.0	526.0	0.0	0.0	2008.0	0.439243027888
ENSFDAG00000003917	183.0	220.0	157.0	235.0	0.0	0.0	795.0	0.474213836478
ENSFDAG00000002970	194.0	269.0	197.0	291.0	0.0	0.0	951.0	0.490010515247
ENSFDAG00000004681	184.0	257.0	192.0	282.0	0.0	0.0	915.0	0.490710382514
ENSFDAG00000005462	190.0	264.0	209.0	270.0	0.0	0.0	933.0	0.506966773848
ENSFDAG00000017028	221.0	262.0	191.0	286.0	0.0	0.0	960.0	0.471875
ENSFDAG00000004980	172.0	237.0	164.0	225.0	0.0	0.0	798.0	0.502506265664
ENSFDAG00000019121	316.0	179.0	229.0	209.0	0.0	0.0	933.0	0.43729903537
ENSFDAG00000003991	289.0	193.0	274.0	201.0	0.0	0.0	957.0	0.487983281087
ENSFDAG00000019380	277.0	177.0	267.0	200.0	0.0	0.0	921.0	0.482084690554
ENSFDAG00000004107	287.0	185.0	276.0	188.0	0.0	0.0	936.0	0.492521367521
ENSFDAG00000004965	261.0	201.0	287.0	187.0	0.0	0.0	936.0	0.521367521368
ENSFDAG00000005314	267.0	196.0	292.0	187.0	0.0	0.0	942.0	0.51804670913
ENSFDAG00000004435	151.0	209.0	144.0	198.0	0.0	0.0	702.0	0.502849002849
ENSFDAG00000023985	92.0	108.0	120.0	65.0	0.0	0.0	385.0	0.592207792208
ENSFDAG00000023986	102.0	196.0	141.0	139.0	0.0	0.0	578.0	0.583044982699
ENSFDAG00000023987	403.0	573.0	598.0	405.0	0.0	0.0	1979.0	0.591712986357
ENSFDAG00000021629	69.0	79.0	86.0	51.0	0.0	0.0	285.0	0.578947368421
ENSFDAG00000023686	167.0	116.0	139.0	102.0	0.0	0.0	524.0	0.486641221374
ENSFDAG00000003370	376.0	227.0	234.0	306.0	0.0	0.0	1143.0	0.403324584427
ENSFDAG00000022301	345.0	229.0	281.0	339.0	0.0	0.0	1194.0	0.427135678392
ENSFDAG00000010147	715.333333333	536.333333333	550.333333333	623.666666667	0.0	0.0	2425.66666667	0.44798680775
ENSFDAG00000023904	271.0	157.0	193.0	209.0	0.0	0.0	830.0	0.421686746988
ENSFDAG00000015193	305.0	326.0	273.0	377.0	0.0	0.0	1281.0	0.467603434817
ENSFDAG00000008359	290.0	257.0	237.0	341.0	0.0	0.0	1125.0	0.439111111111
ENSFDAG00000015339	423.0	332.0	445.0	498.0	0.0	0.0	1698.0	0.457597173145
ENSFDAG00000006180	534.333333333	803.0	853.333333333	621.333333333	0.0	0.0	2812.0	0.58902323376
ENSFDAG00000019812	539.0	454.0	443.0	558.0	0.0	0.0	1994.0	0.449849548646
ENSFDAG00000008048	191.0	245.0	223.0	292.0	0.0	0.0	951.0	0.492113564669
ENSFDAG00000008001	202.0	244.0	215.0	293.0	0.0	0.0	954.0	0.481132075472
ENSFDAG00000006094	302.0	238.0	263.0	204.0	0.0	0.0	1007.0	0.497517378352
ENSFDAG00000020617	79.0	73.0	84.0	86.0	0.0	0.0	322.0	0.487577639752
ENSFDAG00000019274	766.0	475.0	480.0	679.0	0.0	0.0	2400.0	0.397916666667
ENSFDAG00000022138	83.0	89.0	72.0	127.0	0.0	0.0	371.0	0.433962264151
ENSFDAG00000023593	107.0	77.0	84.0	130.0	0.0	0.0	398.0	0.404522613065
ENSFDAG00000005743	911.0	677.333333333	727.0	1098.66666667	0.0	0.0	3414.0	0.411345440344
ENSFDAG00000022114	64.0	40.0	53.0	86.0	0.0	0.0	243.0	0.382716049383
ENSFDAG00000011434	1133.0	652.0	542.0	1102.0	0.0	0.0	3429.0	0.348206474191
ENSFDAG00000016087	264.0	170.0	239.0	197.0	0.0	0.0	870.0	0.470114942529
ENSFDAG00000004632	188.0	249.0	169.0	279.0	0.0	0.0	885.0	0.472316384181
ENSFDAG00000017956	149.0	88.0	110.0	112.0	0.0	0.0	459.0	0.43137254902
ENSFDAG00000006239	290.0	182.0	257.0	195.0	0.0	0.0	924.0	0.475108225108
ENSFDAG00000000084	170.0	163.0	155.0	187.0	0.0	0.0	675.0	0.471111111111
ENSFDAG00000002816	292.0	198.0	274.0	193.0	0.0	0.0	957.0	0.493207941484
ENSFDAG00000005101	277.0	189.0	282.0	197.0	0.0	0.0	945.0	0.498412698413
ENSFDAG00000005228	280.0	213.0	242.0	195.0	0.0	0.0	930.0	0.489247311828
ENSFDAG00000018844	281.0	187.0	229.0	179.0	0.0	0.0	876.0	0.474885844749
ENSFDAG00000004030	295.0	201.0	238.0	190.0	0.0	0.0	924.0	0.475108225108
ENSFDAG00000005273	288.0	208.0	238.0	199.0	0.0	0.0	933.0	0.478027867095
ENSFDAG00000003811	214.0	234.0	211.0	280.0	0.0	0.0	939.0	0.473908413206
ENSFDAG00000004073	280.0	205.0	230.0	203.0	0.0	0.0	918.0	0.47385620915
ENSFDAG00000003643	221.0	147.0	178.0	123.0	0.0	0.0	669.0	0.485799701046
ENSFDAG00000005215	195.0	239.0	175.0	297.0	0.0	0.0	906.0	0.456953642384
ENSFDAG00000002860	286.0	195.0	234.0	194.0	0.0	0.0	909.0	0.471947194719
ENSFDAG00000018913	151.0	162.0	183.0	163.0	0.0	0.0	659.0	0.523520485584
ENSFDAG00000018428	82.0	88.0	96.0	88.0	0.0	0.0	354.0	0.519774011299
ENSFDAG00000019051	205.0	182.0	136.0	165.0	0.0	0.0	688.0	0.462209302326
ENSFDAG00000022193	57.0	57.0	32.0	64.0	0.0	0.0	210.0	0.42380952381
ENSFDAG00000022194	171.0	168.0	160.0	126.0	0.0	0.0	625.0	0.5248
ENSFDAG00000018137	107.0	109.0	139.0	120.0	0.0	0.0	475.0	0.522105263158
ENSFDAG00000016265	147.0	178.0	200.0	176.0	0.0	0.0	701.0	0.539229671897
ENSFDAG00000014452	198.0	218.0	202.0	206.0	0.0	0.0	824.0	0.509708737864
ENSFDAG00000025205	42.0	11.0	18.0	26.0	0.0	0.0	97.0	0.298969072165
ENSFDAG00000014155	58.0	45.0	34.0	70.0	0.0	0.0	207.0	0.381642512077
ENSFDAG00000000181	647.0	947.0	798.0	792.0	0.0	0.0	3184.0	0.548052763819
ENSFDAG00000016581	33.0	23.0	24.0	27.0	0.0	0.0	107.0	0.439252336449
ENSFDAG00000022490	520.0	208.0	296.0	489.0	0.0	0.0	1513.0	0.333113020489
ENSFDAG00000028435	73.5	86.5	73.5	49.0	0.0	0.0	282.5	0.566371681416
ENSFDAG00000001633	192.0	196.0	200.0	156.0	0.0	0.0	744.0	0.532258064516
ENSFDAG00000003975	139.0	157.0	174.0	118.0	0.0	0.0	588.0	0.562925170068
ENSFDAG00000001821	139.0	207.0	106.0	133.0	0.0	0.0	585.0	0.535042735043
ENSFDAG00000006681	124.0	95.0	112.0	92.0	0.0	0.0	423.0	0.489361702128
ENSFDAG00000007996	293.0	193.0	251.0	205.0	0.0	0.0	942.0	0.471337579618
ENSFDAG00000019683	278.0	187.0	238.0	203.0	0.0	0.0	906.0	0.469094922737
ENSFDAG00000022803	48.0	83.0	89.0	51.0	0.0	0.0	271.0	0.634686346863
ENSFDAG00000004792	301.0	198.0	264.0	200.0	0.0	0.0	963.0	0.479750778816
ENSFDAG00000019015	315.0	273.0	308.0	283.0	0.0	0.0	1179.0	0.492790500424
ENSFDAG00000003440	291.0	218.0	262.0	192.0	0.0	0.0	963.0	0.498442367601
ENSFDAG00000007973	285.0	204.0	273.0	201.0	0.0	0.0	963.0	0.495327102804
ENSFDAG00000004382	277.0	208.0	262.0	186.0	0.0	0.0	933.0	0.503751339764
ENSFDAG00000016006	284.0	187.0	261.0	201.0	0.0	0.0	933.0	0.480171489818
ENSFDAG00000021754	151.5	112.5	104.5	131.0	0.0	0.0	499.5	0.434434434434
ENSFDAG00000023754	107.5	135.5	72.0	133.5	0.0	0.0	448.5	0.46265328874
ENSFDAG00000023755	236.5	170.5	166.0	238.5	0.0	0.0	811.5	0.414664202095
ENSFDAG00000015483	641.0	582.0	437.0	568.0	0.0	0.0	2228.0	0.457360861759
ENSFDAG00000004828	585.0	365.0	417.0	460.0	0.0	0.0	1827.0	0.428024083196
ENSFDAG00000001271	87.0	78.0	59.0	87.0	0.0	0.0	311.0	0.440514469453
ENSFDAG00000007994	217.0	239.0	188.0	310.0	0.0	0.0	954.0	0.447589098532
ENSFDAG00000003677	227.0	231.0	198.0	313.0	0.0	0.0	969.0	0.442724458204
ENSFDAG00000004840	287.0	179.0	229.0	208.0	0.0	0.0	903.0	0.451827242525
ENSFDAG00000004342	297.0	214.0	233.0	213.0	0.0	0.0	957.0	0.467084639498
ENSFDAG00000001748	344.0	197.0	279.0	224.0	0.0	0.0	1044.0	0.455938697318
ENSFDAG00000003741	344.0	182.0	201.0	209.0	0.0	0.0	936.0	0.409188034188
ENSFDAG00000007012	310.0	183.0	222.0	212.0	0.0	0.0	927.0	0.436893203883
ENSFDAG00000016465	415.0	459.0	478.0	436.0	0.0	0.0	1788.0	0.524049217002
ENSFDAG00000016993	397.0	273.0	299.0	402.0	0.0	0.0	1371.0	0.417213712619
ENSFDAG00000022704	76.0	109.0	130.0	78.0	0.0	0.0	393.0	0.608142493639
ENSFDAG00000008652	1058.0	1463.0	1370.5	792.5	0.0	0.0	4684.0	0.604931682323
ENSFDAG00000014318	923.0	728.0	951.5	791.0	0.0	0.0	3393.5	0.494916752615
ENSFDAG00000005291	38.0	32.0	31.0	28.0	0.0	0.0	129.0	0.488372093023
ENSFDAG00000024087	192.0	173.0	179.0	147.0	0.0	0.0	691.0	0.509406657019
ENSFDAG00000005531	232.0	268.0	191.0	308.0	0.0	0.0	999.0	0.459459459459
ENSFDAG00000000293	315.0	183.0	252.0	213.0	0.0	0.0	963.0	0.451713395639
ENSFDAG00000020460	227.0	138.0	156.0	172.0	0.0	0.0	693.0	0.424242424242
ENSFDAG00000020231	113.0	75.0	115.0	93.0	0.0	0.0	396.0	0.479797979798
ENSFDAG00000024104	140.0	136.5	135.0	125.5	0.0	0.0	537.0	0.505586592179
ENSFDAG00000006529	529.0	489.0	568.0	507.0	0.0	0.0	2093.0	0.505016722408
ENSFDAG00000001648	418.0	414.0	416.0	431.0	0.0	0.0	1679.0	0.494341870161
ENSFDAG00000004598	422.0	308.75	291.875	463.875	0.0	0.0	1486.5	0.404053144971
ENSFDAG00000023603	92.0	111.0	161.0	85.0	0.0	0.0	449.0	0.60579064588
ENSFDAG00000023604	91.0	108.0	158.0	83.0	0.0	0.0	440.0	0.604545454545
ENSFDAG00000003111	55.0	70.0	50.0	44.0	0.0	0.0	219.0	0.547945205479
ENSFDAG00000001545	54.0	70.0	50.0	44.0	0.0	0.0	218.0	0.550458715596
ENSFDAG00000004070	43.0	47.0	42.0	32.0	0.0	0.0	164.0	0.542682926829
ENSFDAG00000021925	481.0	405.0	379.0	374.0	0.0	0.0	1639.0	0.478340451495
ENSFDAG00000021926	115.0	115.5	101.0	98.0	0.0	0.0	429.5	0.504074505239
ENSFDAG00000021927	49.0	63.0	51.0	44.0	0.0	0.0	207.0	0.550724637681
ENSFDAG00000021928	51.0	53.0	52.0	44.0	0.0	0.0	200.0	0.525
ENSFDAG00000021929	85.0	83.0	70.0	72.0	0.0	0.0	310.0	0.493548387097
ENSFDAG00000006565	560.0	385.0	360.0	439.0	0.0	0.0	1744.0	0.427178899083
ENSFDAG00000002213	442.0	706.0	792.0	376.0	0.0	0.0	2316.0	0.646804835924
ENSFDAG00000014413	568.5	684.5	577.5	625.0	0.0	0.0	2455.5	0.513948279373
ENSFDAG00000018918	254.0	128.0	215.0	162.0	0.0	0.0	759.0	0.451910408432
ENSFDAG00000025857	230.0	387.0	509.0	260.0	0.0	0.0	1386.0	0.646464646465
ENSFDAG00000007761	171.0	176.0	158.0	162.0	0.0	0.0	667.0	0.500749625187
ENSFDAG00000016122	103.0	126.0	123.0	102.0	0.0	0.0	454.0	0.54845814978
ENSFDAG00000026555	70.0	98.0	111.0	85.0	0.0	0.0	364.0	0.574175824176
ENSFDAG00000015220	593.0	409.0	428.0	442.0	0.0	0.0	1872.0	0.447115384615
ENSFDAG00000022457	499.0	273.0	227.0	431.0	0.0	0.0	1430.0	0.34965034965
ENSFDAG00000019228	184.0	238.0	205.0	306.0	0.0	0.0	933.0	0.474812433012
ENSFDAG00000019569	306.0	202.0	227.0	222.0	0.0	0.0	957.0	0.448275862069
ENSFDAG00000000608	298.0	209.0	234.0	216.0	0.0	0.0	957.0	0.462904911181
ENSFDAG00000001531	182.0	239.0	208.0	304.0	0.0	0.0	933.0	0.479099678457
ENSFDAG00000001322	292.0	213.0	238.0	214.0	0.0	0.0	957.0	0.471264367816
ENSFDAG00000005552	518.0	331.0	298.0	510.0	0.0	0.0	1657.0	0.379601689801
ENSFDAG00000020684	199.0	252.0	180.0	305.0	0.0	0.0	936.0	0.461538461538
ENSFDAG00000006831	209.0	225.0	192.0	286.0	0.0	0.0	912.0	0.457236842105
ENSFDAG00000019273	292.0	182.0	241.0	191.0	0.0	0.0	906.0	0.466887417219
ENSFDAG00000023626	125.0	61.0	80.0	92.0	0.0	0.0	358.0	0.393854748603
ENSFDAG00000013988	164.5	208.5	162.0	257.0	0.0	0.0	792.0	0.467803030303
ENSFDAG00000017308	227.0	259.0	220.0	302.0	0.0	0.0	1008.0	0.475198412698
ENSFDAG00000018608	308.0	213.0	253.0	291.0	0.0	0.0	1065.0	0.437558685446
ENSFDAG00000021943	103.0	131.0	84.0	95.0	0.0	0.0	413.0	0.520581113801
ENSFDAG00000021944	325.0	218.0	259.0	345.0	0.0	0.0	1147.0	0.415867480384
ENSFDAG00000023676	499.0	451.0	447.0	478.0	0.0	0.0	1875.0	0.478933333333
ENSFDAG00000023677	392.0	213.0	304.0	307.0	0.0	0.0	1216.0	0.425164473684
ENSFDAG00000023678	123.0	91.0	99.0	112.0	0.0	0.0	425.0	0.447058823529
ENSFDAG00000003206	66.0	78.0	72.0	89.0	0.0	0.0	305.0	0.491803278689
ENSFDAG00000003196	89.0	72.0	78.0	66.0	0.0	0.0	305.0	0.491803278689
ENSFDAG00000018764	538.0	432.0	372.0	725.0	0.0	0.0	2067.0	0.388969521045
ENSFDAG00000006363	503.0	380.0	288.0	561.0	0.0	0.0	1732.0	0.385681293303
ENSFDAG00000013617	423.0	401.0	496.0	399.0	0.0	0.0	1719.0	0.521815008726
ENSFDAG00000006211	642.0	602.0	550.0	575.0	0.0	0.0	2369.0	0.486281131279
ENSFDAG00000023186	962.0	851.0	894.0	851.0	0.0	0.0	3558.0	0.490444069702
ENSFDAG00000024110	179.0	166.0	150.0	171.0	0.0	0.0	666.0	0.474474474474
ENSFDAG00000001212	746.0	583.0	561.0	766.0	0.0	0.0	2656.0	0.430722891566
ENSFDAG00000001783	289.0	249.0	238.0	271.0	0.0	0.0	1047.0	0.465138490926
ENSFDAG00000006219	324.0	347.0	363.0	328.0	0.0	0.0	1362.0	0.521292217327
ENSFDAG00000006927	69.0	84.0	70.0	73.0	0.0	0.0	296.0	0.52027027027
ENSFDAG00000004019	71.0	84.0	68.0	73.0	0.0	0.0	296.0	0.513513513514
ENSFDAG00000022378	75.0	51.0	76.0	61.0	0.0	0.0	263.0	0.48288973384
ENSFDAG00000008003	108.0	132.0	112.0	161.0	0.0	0.0	513.0	0.475633528265
ENSFDAG00000003495	199.0	224.0	193.0	296.0	0.0	0.0	912.0	0.457236842105
ENSFDAG00000000165	219.0	327.0	264.0	375.0	0.0	0.0	1185.0	0.498734177215
ENSFDAG00000004812	201.0	232.0	190.0	289.0	0.0	0.0	912.0	0.462719298246
ENSFDAG00000003195	198.0	240.0	204.0	276.0	0.0	0.0	918.0	0.483660130719
ENSFDAG00000004245	298.0	202.0	224.0	215.0	0.0	0.0	939.0	0.453674121406
ENSFDAG00000021576	114.0	99.0	104.0	115.5	0.0	0.0	432.5	0.46936416185
ENSFDAG00000012160	401.0	368.0	312.0	403.0	0.0	0.0	1484.0	0.458221024259
ENSFDAG00000015961	201.0	144.0	129.0	256.0	0.0	0.0	730.0	0.37397260274
ENSFDAG00000023419	157.0	46.0	96.0	147.0	0.0	0.0	446.0	0.318385650224
ENSFDAG00000008166	472.0	452.0	542.0	436.0	0.0	0.0	1902.0	0.522607781283
ENSFDAG00000006113	272.0	200.0	231.0	203.0	0.0	0.0	906.0	0.475717439294
ENSFDAG00000017598	269.0	209.0	234.0	191.0	0.0	0.0	903.0	0.490586932447
ENSFDAG00000026628	309.0	513.0	503.0	325.0	0.0	0.0	1650.0	0.615757575758
ENSFDAG00000004278	302.0	207.0	231.0	196.0	0.0	0.0	936.0	0.467948717949
ENSFDAG00000029946	96.0	77.0	101.0	78.0	0.0	0.0	352.0	0.505681818182
ENSFDAG00000029952	168.0	199.0	200.0	195.0	0.0	0.0	762.0	0.523622047244
ENSFDAG00000029959	157.0	138.0	193.0	123.0	0.0	0.0	611.0	0.541734860884
ENSFDAG00000023576	159.0	182.0	140.0	175.0	0.0	0.0	656.0	0.490853658537
ENSFDAG00000023577	121.0	121.0	104.0	157.0	0.0	0.0	503.0	0.44731610338
ENSFDAG00000006040	186.0	178.0	153.0	197.0	0.0	0.0	714.0	0.463585434174
ENSFDAG00000017367	556.0	650.0	643.0	606.0	0.0	0.0	2455.0	0.526680244399
ENSFDAG00000030165	76.0	201.0	157.0	140.0	0.0	0.0	574.0	0.623693379791
ENSFDAG00000002370	524.0	374.0	332.0	294.0	0.0	0.0	1524.0	0.463254593176
ENSFDAG00000015260	365.0	357.0	328.0	371.0	0.0	0.0	1421.0	0.482054890922
ENSFDAG00000024145	399.5	313.5	300.0	365.5	0.0	0.0	1378.5	0.445048966268
ENSFDAG00000016126	30.0	20.0	20.0	37.0	0.0	0.0	107.0	0.373831775701
ENSFDAG00000001017	248.0	148.0	204.0	162.0	0.0	0.0	762.0	0.461942257218
ENSFDAG00000002269	429.0	618.0	406.0	522.0	0.0	0.0	1975.0	0.518481012658
ENSFDAG00000027097	279.5	229.5	248.5	226.5	0.0	0.0	984.0	0.485772357724
ENSFDAG00000023696	98.0	66.0	75.0	63.0	0.0	0.0	302.0	0.466887417219
ENSFDAG00000000391	37.0	21.0	21.0	24.0	0.0	0.0	103.0	0.407766990291
ENSFDAG00000007434	435.0	288.0	325.0	428.0	0.0	0.0	1476.0	0.415311653117
ENSFDAG00000016230	483.5	406.0	416.0	549.0	0.0	0.0	1854.5	0.443246157994
ENSFDAG00000023772	58.0	81.0	60.0	46.0	0.0	0.0	245.0	0.575510204082
ENSFDAG00000017996	174.0	181.0	192.0	176.0	0.0	0.0	723.0	0.515905947441
ENSFDAG00000016786	158.0	183.0	185.0	155.0	0.0	0.0	681.0	0.540381791483
ENSFDAG00000017517	92.0	106.0	112.0	97.0	0.0	0.0	407.0	0.535626535627
ENSFDAG00000023260	273.5	370.0	368.0	200.5	0.0	0.0	1212.0	0.608910891089
ENSFDAG00000023261	220.5	351.0	331.0	203.0	0.0	0.0	1105.5	0.616915422886
ENSFDAG00000025658	60.0	49.0	45.0	90.0	0.0	0.0	244.0	0.385245901639
ENSFDAG00000018208	131.0	197.0	163.0	133.0	0.0	0.0	624.0	0.576923076923
ENSFDAG00000002038	131.0	170.0	154.0	141.0	0.0	0.0	596.0	0.543624161074
ENSFDAG00000018057	420.0	334.0	384.0	365.0	0.0	0.0	1503.0	0.477711244178
ENSFDAG00000003965	36.0	36.0	42.0	50.0	0.0	0.0	164.0	0.475609756098
ENSFDAG00000019285	226.0	243.0	175.0	316.0	0.0	0.0	960.0	0.435416666667
ENSFDAG00000005345	314.0	185.0	254.0	222.0	0.0	0.0	975.0	0.450256410256
ENSFDAG00000024105	128.5	125.0	140.0	135.0	0.0	0.0	528.5	0.501419110691
ENSFDAG00000024086	101.0	74.0	83.0	96.0	0.0	0.0	354.0	0.443502824859
ENSFDAG00000023508	175.0	145.0	171.0	155.0	0.0	0.0	646.0	0.489164086687
ENSFDAG00000023509	239.0	234.0	228.0	204.0	0.0	0.0	905.0	0.510497237569
ENSFDAG00000023510	108.0	100.0	104.0	99.0	0.0	0.0	411.0	0.496350364964
ENSFDAG00000023511	175.0	198.0	208.0	177.0	0.0	0.0	758.0	0.53562005277
ENSFDAG00000023655	116.0	103.5	123.5	122.5	0.0	0.0	465.5	0.487647690655
ENSFDAG00000017669	149.0	376.0	165.0	102.0	0.0	0.0	792.0	0.683080808081
ENSFDAG00000006871	950.0	992.0	961.0	949.0	0.0	0.0	3852.0	0.507009345794
ENSFDAG00000016849	656.0	616.0	641.0	742.0	0.0	0.0	2655.0	0.473446327684
ENSFDAG00000001504	216.0	242.0	185.0	311.0	0.0	0.0	954.0	0.447589098532
ENSFDAG00000025143	556.0	478.0	388.0	521.0	0.0	0.0	1943.0	0.445702521873
ENSFDAG00000018145	36.0	52.0	34.0	55.0	0.0	0.0	177.0	0.485875706215
ENSFDAG00000003910	26.0	22.0	16.0	19.0	0.0	0.0	83.0	0.457831325301
ENSFDAG00000018064	282.0	163.0	224.0	221.0	0.0	0.0	890.0	0.434831460674
ENSFDAG00000001420	26.0	10.0	12.0	25.0	0.0	0.0	73.0	0.301369863014
ENSFDAG00000001430	26.0	12.0	10.0	25.0	0.0	0.0	73.0	0.301369863014
ENSFDAG00000004901	21.0	10.0	12.0	26.0	0.0	0.0	69.0	0.31884057971
ENSFDAG00000014763	362.0	393.0	356.0	461.0	0.0	0.0	1572.0	0.476463104326
ENSFDAG00000004599	157.0	246.0	192.0	284.0	0.0	0.0	879.0	0.498293515358
ENSFDAG00000005145	170.0	273.0	218.0	284.0	0.0	0.0	945.0	0.519576719577
ENSFDAG00000003955	290.0	205.0	273.0	177.0	0.0	0.0	945.0	0.50582010582
ENSFDAG00000029377	347.0	356.0	321.0	368.0	0.0	0.0	1392.0	0.486350574713
ENSFDAG00000030058	122.0	205.0	202.0	140.0	0.0	0.0	669.0	0.608370702541
ENSFDAG00000005872	297.0	313.0	296.0	354.0	0.0	0.0	1260.0	0.483333333333
ENSFDAG00000010299	164.0	219.0	234.0	256.0	0.0	0.0	873.0	0.518900343643
ENSFDAG00000022835	94.0	79.0	102.0	79.0	0.0	0.0	354.0	0.511299435028
ENSFDAG00000022887	407.0	518.0	565.0	424.0	0.0	0.0	1914.0	0.565830721003
ENSFDAG00000005835	42.0	94.0	69.0	53.0	0.0	0.0	258.0	0.631782945736
ENSFDAG00000000834	307.0	711.0	602.0	783.0	0.0	0.0	2403.0	0.546400332917
ENSFDAG00000016596	87.0	74.0	62.0	104.0	0.0	0.0	327.0	0.415902140673
ENSFDAG00000019645	212.0	217.0	189.0	309.0	0.0	0.0	927.0	0.437971952535
ENSFDAG00000012283	214.0	227.0	187.0	338.0	0.0	0.0	966.0	0.428571428571
ENSFDAG00000011435	207.0	202.0	181.0	346.0	0.0	0.0	936.0	0.409188034188
ENSFDAG00000018665	199.0	240.0	207.0	305.0	0.0	0.0	951.0	0.470031545741
ENSFDAG00000000816	210.0	263.0	235.0	275.0	0.0	0.0	983.0	0.506612410987
ENSFDAG00000023984	139.5	111.5	115.0	179.0	0.0	0.0	545.0	0.415596330275
ENSFDAG00000008041	225.0	278.0	183.0	310.0	0.0	0.0	996.0	0.462851405622
ENSFDAG00000008034	307.0	187.0	271.0	231.0	0.0	0.0	996.0	0.45983935743
ENSFDAG00000024193	153.0	127.0	136.0	100.0	0.0	0.0	516.0	0.509689922481
ENSFDAG00000024194	299.0	294.0	322.0	357.0	0.0	0.0	1272.0	0.48427672956
ENSFDAG00000007982	308.0	183.0	245.0	218.0	0.0	0.0	954.0	0.448637316562
ENSFDAG00000017880	412.0	247.0	371.0	317.0	0.0	0.0	1347.0	0.458797327394
